año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;ciiu6;id_ciiu6;rubro_vu;id_rubro_vu;region;provincia;comuna;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes ;ducto;norma;nombre_ducto;tabla;origen
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,75730644;Fósforo Total;53;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,68904;Hidrocarburos Fijos;59;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,00275616;Hierro / hierro disuelto;64;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,000275616;Índice de Fenol;65;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,000964656;Manganeso;66;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,000137808;Mercurio;67;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,00068904;Molibdeno;72;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,00068904;Níquel;75;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;2,941484623;Nitrógeno Total Kjeldahl;78;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,000137808;Pentaclorofenol / PCP;81;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,00275616;Plomo;84;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;12,222023;Sólidos Suspendidos Totales;101;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,7372728;Sulfatos;106;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,0137808;Sulfuros;107;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,00068904;Tetracloroeteno;114;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,00068904;Tolueno / metil benceno / Toluol / Fenilmetano;116;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,00068904;Triclorometano;118;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ABARZUA;6110436-4;PISCICULTURA LAS ARAUCARIAS;5453882;Cultivo y crianza de peces marinos;A0321;Cultivo y crianza de peces marinos;A032110;Pesca y acuicultura;3;Araucanía;Malleco;Curacautín;9203;-38,41190592;-71,71093806;0,000275616;Zinc;120;468;DS 90;PUNTO 1 ESTERO SIN NOMBRE;Tabla 2;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,03719716;Aceites y Grasas;2;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,014535356;Aluminio;5;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,000690206;Arsénico;6;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,000032494;Cadmio;14;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,00064988;Cianuro;18;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,005397876;Cobre;24;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,00032494;Cromo Hexavalente;36;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,0288442;Fósforo Total;53;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,035574;Hidrocarburos Fijos;59;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,007545538;Hierro / hierro disuelto;64;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,000117854;Índice de Fenol;65;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,0070037;Manganeso;66;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,012041898;Molibdeno;72;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,001400168;Níquel;75;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,089520222;Nitrógeno Total Kjeldahl;78;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,000032494;Pentaclorofenol / PCP;81;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,000950202;Plomo;84;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;2,7544;Sólidos Suspendidos Totales;101;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;23,991176;Sulfatos;106;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,00522522;Sulfuros;107;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACEROS AZA S.A.;92176000-0;PLANTA COLINA;4989;Industrias básicas de hierro y acero;C2410;Industrias básicas de hierro y acero;C241000;Otras industrias manufactureras;10;Metropolitana de Santiago;Chacabuco;Colina;13301;-33,29580495;-70,72876759;0,019307904;Zinc;120;313;DS 90;PUNTO 1 ESTERO LOS PATOS;Tabla 1;SMA
2020;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;1,09094546;Aceites y Grasas;2;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2020;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;337,919318;Cloruros;23;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2020;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;2,97961796;Fósforo Total;53;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2020;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;1,039412;Hidrocarburos Fijos;59;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2020;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;2,68847216;Nitrógeno Total Kjeldahl;78;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2020;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;16,4031274;Sólidos Suspendidos Totales;101;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2020;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;215,439642;Sulfatos;106;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2020;ACONCAGUA FOODS S.A.;76099789-7;ACONCAGUA FOODS S.A;4587176;Elaboración y conservación de frutas, legumbres y hortalizas;C1030;Elaboración y conservación de frutas, legumbres y hortalizas;C103000;Otras industrias manufactureras;10;Metropolitana de Santiago;Maipo;Buin;13402;-33,73474579;-70,73084161;0,101435312;Zinc;120;290;DS 90;PUNTO 1 CANAL PAINE;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;1,55893496;Aceites y Grasas;2;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,085925564;Aluminio;5;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,00040147;Arsénico;6;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,00200735;Boro;11;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,000100368;Cadmio;14;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,00200735;Cianuro;18;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,30110256;Cloruros;23;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,000501838;Cobre;24;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,001003675;Cromo Hexavalente;36;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,010036752;Fluoruros;52;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;1,377100859;Fósforo Total;53;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,5018376;Hidrocarburos Fijos;59;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,025050626;Hierro / hierro disuelto;64;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,000903308;Índice de Fenol;65;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,013278368;Manganeso;66;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,000100368;Mercurio;67;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,000501838;Molibdeno;72;976;DS 90;DESCARGA 1;Tabla 1;SMA
2020;ACUICOLA ALAS S.A;77822670-7;CENTRO LA CASONA;5476592;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;Otras actividades;20;Maule;Linares;Parral;7404;-36,12497168;-71,80443884;0,000501838;Níquel;75;976;DS 90;DESCARGA 1;Tabla 1;SMA
